company_raw,company_name,is_staffing,company_id
Certinia,Unclassified,False,11445
Genuine Health Group,Genuine Health Group,False,11446
Risingsun Technologies,Risingsun Technologies,False,11447
WireMasters Inc.,Wiremasters,False,11448
HirexHire,Hirexhire,False,11449
Barbaricum,Barbaricum,False,11450
Service Professor,Service Professor,False,11451
"Detroit Action, a project of Tides Advocacy",Unclassified,False,11452
MDMS Recruiting,MDMS Recruiting,True,11453
Alleviate Financial Solutions,Alleviate Financial Solutions,False,11454
NJ BIO INC,Nj Bio,False,11455
"Triumph Group, Inc.",Triumph Group,False,11456
University of Cincinnati Foundation,University of Cincinnati,False,11457
Infosys,Infosys,False,11458
Visionary Innovative Technology Solutions,Visionary Innovative Technology Solutions,False,11459
Danaher Corporation,Danaher,False,11460
Primary Talent Partners,Primary Talent Partners,False,11461
"comScore, Inc.",Comscore,False,11462
Infinite Computer Solutions (ICS),Infinite Computer Solutions,False,11463
"G-TECH Services, Inc.",G-TECH Services,True,11464
KWS Pvt. Ltd,Unclassified,False,11465
"Strategic Insight, Ltd.",Insight Technology Solutions,False,11466
ICU Medical,ICU Medical,False,11467
"Turner Industries Group, LLC.",Turner-Industries Group,False,11468
Weatherby Healthcare,Weatherby Healthcare,True,11469
DevCare Solutions,DevCare Solutions,False,11470
Battelle Energy Alliance dba Idaho National Labora,Unclassified,False,11471
Atlantis IT Group,Atlantis It,False,11472
TCA Consulting Group Inc.,Tca Consulting Group,True,11473
"APN Software Services, Inc",Apn Software Services,True,11474
AdTheorent,Adtheorent,False,11475
PQ Corporation,Pq Corporation,True,11476
SCA Health,SCA Health,False,11477
"AppFolio, Inc.",Appfolio,False,11478
bioMerieux SA,Biomerieux,False,11479
"C&S Wholesale Grocers, Inc.",C&S Wholesale Grocers,False,11480
NCR VOYIX,NCR Voyix,False,11481
LDJ Manufacturing Incorporated,Ldj Manufacturing,False,11482
"Lido Advisors, Llc",Lido Advisors,False,11483
Mississippi State University,Mississippi State University Agricultural Economics,False,11484
Ziegler CAT,Ziegler Cat,False,11485
2200 Neuberger Berman Services LLC,Unclassified,False,11486
ATMOS ENERGY CORPORATION,Atmos Energy,False,11487
PINNACLE TECHNICAL RESOURCES INC,Pinnacle Technical Resources,True,11488
"PPG Industries, Inc",PPG,False,11489
iCapital,Icapital,False,11490
Hillsdale College,Hillsdale College,False,11491
Moss Cape,Moss Cape,False,11492
Formula.Monks,Unclassified,False,11493
Bausch Health Companies Inc.,Bausch Health,False,11494
Mindsgroup Infotech LLC,Mindsgroup Infotech,False,11495
United Medical Center,United Medical Center,False,11496
"Royal Cup, Inc.",Royal Cup,False,11497
Trident Medical Center,HCA Healthcare,False,11498
"Acushnet Rubber Company, Inc. dba Precix",Precix,False,11499
BBC Research & Consulting,Bbc Research & Consulting,False,11500
Netwoven,Netwoven,False,11501
Catholic Relief Services,Catholic Relief Services,False,11502
"Mathematica

Federal Contractor",Unclassified,False,11503
Amoria Bond,Amoria Bond,True,11504
SSN Group LLC,Ssn Group,False,11505
Mindsource Inc,MindSource Technology Talent,True,11506
High Bridge Consulting,High Bridge Consulting,False,11507
"Viemed, LLC",Viemed,False,11508
HARMAN International,Harman International,False,11509
Thedacare,ThedaCare,False,11510
Servsys Corporation,Servsys Corporation,False,11511
Dunkin 190 Pond Street Donuts LLC,Unclassified,False,11512
Happy State Bank - a division of Centennial Bank,Happy State Bank,False,11513
Finance of America Holdings LLC.,Finance Of America Holdings,False,11514
Smoothstack,Smoothstack,False,11515
Federal Express Corporation,FedEx,False,11516
Reed Smith LLP,Reed Smith Llp,False,11517
"Alkami Technology, Inc",Alkami Technology,False,11518
"Applied FP Holdings, LLC",Unclassified,False,11519
MediQuant LLC,Mediquant,False,11520
Nexbillpay,Nexbillpay,False,11521
US00 SWIFT VA,Unclassified,False,11522
Capital Farm Credit,Capital Farm Credit,False,11523
Esrhealthcare,Unclassified,False,11524
Cook County Offices Under the President,ScionHealth,False,11525
River Oak Center For Children Inc,River Oak Center For Children,False,11526
HIRSCHBACH MOTOR LINES,Hirschbach,False,11527
Management Solutions,Management Solutions International Limited,False,11528
59b Dental,Unclassified,False,11529
Ellison Institute of Technology,Unclassified,False,11530
Sparton,Sparton Corporation,False,11531
Volcom,Volcom,False,11532
Wawona Frozen Foods,Wawona Frozen Foods,False,11533
Piper Aircraft Inc.,Piper Aircraft,False,11534
"TDL Staffing, Inc.",TDL Staffing,True,11535
Whitehall Resources Inc.,Whitehall Resources,True,11536
iPeople Infosystems LLC,Ipeople Infosystems,False,11537
Risk Solutions,Risk Solutions,False,11538
Northwestern University,Northwestern University,False,11539
Herdt Consulting Inc,Herdt Consulting,False,11540
Atrium Health Floyd,Atrium Health Floyd,False,11541
"*US AMR-Jones Lang LaSalle Americas, Inc.",JLL,False,11542
WiseConnect,Wiseconnect,True,11543
Chase Corporation,Chase,False,11544
Collective Health,Collective Health,False,11545
VOLT WORKFORCE SOLUTIONS,Volt,True,11546
DP Professionals,DP Professionals,True,11547
"Gallup, Inc.",Gallup,False,11548
The University of Pittsburgh,University of Pittsburgh,False,11549
Realign LLC,Realign,False,11550
"DotSolved Systems, Inc.",Dotsolved Systems,False,11551
DCE Infosec LLC,Dce Infosec,False,11552
RaySecur,Raysecur,False,11553
Securitas Inc.,Securitas,False,11554
subhc2c,Unclassified,False,11555
Intelliswift Software,Intelliswift Software,False,11556
Businessolver,Businessolver,False,11557
Travelers Insurance Company,Travelers,False,11558
iTvorks Inc,Itvorks,False,11559
Camelot Integrated Solutions Inc,Camelot Integrated Solutions,False,11560
Calligo,Calligo,False,11561
Navia Benefit Solutions,Navia Benefit Solutions,False,11562
EMC Insurance,Emc Insurance Foundation,False,11563
"Mental Health, Office of",Office Support Services,False,11564
Diversified Services Network,Diversified Services Network,False,11565
Providence St. Joseph Health,Providence St. Joseph Health,False,11566
ResourceMFG,ResourceMFG,True,11567
Innovative Management Solution,Innovative Management Solution,False,11568
QinetiQ US,QinetiQ,False,11569
Tremco Construction Products Group,Tremco,False,11570
Sysco Corporation,Sysco,False,11571
Bechtel,Bechtel,False,11572
"Super Technology Solutions, Inc.",Super Technology Solutions,False,11573
University of Washington School of Public Health,University Of Washington School Of Public Health,False,11574
Building People LLC/The,Building People LLC The,False,11575
Quant Systems,Quant Systems,False,11576
Community Choice Financial Family of Brands Career,Unclassified,False,11577
ABR Employment Services,ABR Employment Services,True,11578
S&P Global Market Intelligence,S&P Global,False,11579
The Estee Lauder Companies,The EstÃ©e Lauder Companies,False,11580
Profit Recovery Partners Llc,Profit Recovery Partners,False,11581
Service Experts,Service Experts Heating And Air Conditioning,False,11582
Superalloy Manufacturing Solutions Corporation,Superalloy Manufacturing Solutions Corporation,False,11583
Travel by Tilly,Unclassified,False,11584
033 Palmetto GBA,Unclassified,False,11585
Virginia Beach City Public Schools,Virginia Beach City Public Schools,False,11586
IFF,Iff International Limited,False,11587
IBM Corporation,IBM,False,11588
McDonald's,McDonald's,False,11589
BRIGGS & STRATTON LLC,Briggs & Stratton,False,11590
TAA Solutions LLC,Taa Solutions,False,11591
Interfaith Community Services,Interfaith Community Services,False,11592
PharMerica,PharMerica,False,11593
Action Behavior Centers,Action Behavior Centers,False,11594
Edoors Inc,Edoors,False,11595
"UFP Construction, LLC",Ufp Construction,False,11596
The New York Racing Association.,The New York Racing Association,False,11597
Segula Technologies,Segula Technologies,False,11598
LexisNexis Risk Solutions Inc. Company,Relx,False,11599
Midwest Land Group,Midwest Land Group,False,11600
O3 Technology Solutions,O3 Technology Solutions,False,11601
Horizon Med Innovation,Unclassified,False,11602
AllStaff Staffing & Recruiting,Allstaff Staffing & Recruiting,True,11603
Hive,Hive Agency,False,11604
M9 Consulting,M9 Consulting,False,11605
workcog,Workcog,False,11606
WESTCARE GULFCOAST-FLORIDA INC,Westcare Gulfcoast-Florida,False,11607
"Charles River Laboratories International, Inc.",Charles River Laboratories,False,11608
Advantage Home Health Services,Advantage Home And Health Services,False,11609
Newbrook Solutions Inc.,Newbrook Solutions,False,11610
RockStar Games Inc.,Rockstar,False,11611
Hillyard,Hillyard,False,11612
"Mediabrands Worldwide, Inc.",Mediabrands Worldwide,False,11613
Elvis Presley Enterprises - A Great Place to Work!,Unclassified,False,11614
"SeaWorld Entertainment, Inc.",Seaworld Entertainment,False,11615
VistaVu,Vistavu Solutions,False,11616
"Never Ending Technology, Inc.",Never Ending Technology,False,11617
Mediabrands Worldwide Inc,Mediabrands Worldwide,False,11618
Sedgwick,Sedgwick,False,11619
Advanced Energy,Advanced Energy Co. Ltd.,False,11620
"DXC Technology, Inc.",DXC Technology,False,11621
Efficiency First California,Efficiency First California,False,11622
Northeastern University,Northeastern University,False,11623
Mercy,Mercy Health,False,11624
NEW BALANCE,New Balance Athletics,False,11625
RPI Philadelphia,Unclassified,False,11626
The Regents of the University of California on behalf of their Los Angeles Campus,Unclassified,False,11627
Valiant Integrated Services,Valiant Integrated Services,False,11628
"SBS Creatix, LLC",Sbs Creatix,False,11629
Bard College,Bard College,False,11630
Home Depot / THD,The Home Depot,False,11631
Dyne Therapeutics,Dyne Therapeutics,False,11632
The Marlin Alliance,The Marlin Alliance,False,11633
Arizona State University,Arizona State University,False,11634
Cigniti Technologies Inc,Cigniti,False,11635
PRIMUS Global Services Inc.,Primus Global Services,False,11636
"Coca-Cola Bottling Company UNITED, Inc.",The Coca-Cola Company,False,11637
FuseGlobal Partners,Fuseglobal Partners,False,11638
The Jupiter Group,Jupiter Group,False,11639
Nayya,Nayya,False,11640
Purple Fly Solutions,Unclassified,False,11641
"Baxters North America, Inc.",Unclassified,False,11642
"Clayco, Inc.",Clayco,False,11643
Strategic Data Systems,Strategic Data Systems (San Diego),True,11644
Agma Systems LLC,Agma Systems,False,11645
University of Colorado at Boulder,University of Colorado,False,11646
creamitinc,Unclassified,False,11647
MondelÄ“z International,Mondelez International,False,11648
Teamwork Englewood,Teamwork Englewood,False,11649
"Asahi Kasei America, Inc.",Asahi Kasei America,False,11650
Neurocrine Bioscience,Unclassified,False,11651
Northwest Vista College,Northwest Vista College,False,11652
Metlife,MetLife,False,11653
DIA Associates LLC,Dia Associates,False,11654
XL Catlin,AXA,False,11655
Reliance One+,Reliance One,True,11656
"Visioneering, Inc.",Visioneering,False,11657
Global Bridge InfoTech Inc.,Global Bridge Infotech,False,11658
Synergis,Synergis,True,11659
Bahwan CyberTek Inc.,Bahwan Cybertek,False,11660
European Wax Center,European Wax Center,False,11661
Elementus,Elementus,False,11662
SELECCIÃ“N Consulting,SelecciÃ³n Consulting,False,11663
"Quality IT Source, LLC",Quality It Source,True,11664
Southern Veterinary Partners,Southern Veterinary Partners,False,11665
OBAN Corporation,Oban Us,False,11666
Swire Coca-Cola,The Coca-Cola Company,False,11667
Axiologic Solutions LLC,Axiologic Solutions,False,11668
Henry Ford College,Henry Ford College,False,11669
Applied Industrial Technologies,Applied Industrial Technologies,False,11670
Fors Marsh Group,Fors Marsh Group,False,11671
CMC,Commercial Metals,False,11672
ANALYTICA,Analytica S.A.S.,False,11673
Nixon Power Services,Nixon Power Services,False,11674
Toro Purchasing Company,Toro Purchasing Company,False,11675
66degrees,66Degrees.Com,False,11676
110 Holdings dba Launch Consulting,Launch Consulting,False,11677
Digital Charter,Unclassified,False,11678
Professional Staffing Services,Unclassified,False,11679
"American Integrity Insurance Company of Florida, Inc.",Unclassified,False,11680
Volunteers of America Chesapeake,Volunteers of America,False,11681
Johns Hopkins Health System,Johns Hopkins,False,11682
Equifax Inc,Equifax,False,11683
Serenity Healthcare,Serenity Healthcare,False,11684
Ronald McDonald House Charities of Tampa Bay,Ronald Mcdonald House Charities Of Tampa Bay,False,11685
PlayQ,Playq,False,11686
Everlight Solar,Everlight Solar,False,11687
Spaulding Ridge,Spaulding Ridge,False,11688
Farsi cafe,Farsi Cafe,False,11689
Mitre,MITRE Corporation,False,11690
Association of Metropolitan Planning Organizations,Association Of Metropolitan Planning Organizations,False,11691
IntrepidLLC,Unclassified,False,11692
"Human Rights, Division of",Human Rights USA,False,11693
Advance Digital Systems,Advance Digital Systems,False,11694
Behavioral Health Network,Behavioral Health Network,False,11695
"AMN Healthcare, Inc.",AMN Healthcare,True,11696
MY3TECH INC,My3Tech,False,11697
Prolifics,Prolifics,False,11698
Rensselaer Polytechnic Institute,Rensselaer Polytechnic Institute,False,11699
Jones Grove IT Recruiting,Jones Grove It Recruiting,True,11700
"Oxy, Inc.",Oxy Agency,False,11701
Tradition Senior Living,"Tradition Senior Living, Lp",False,11702
Wood Mackenzie,Wood Mackenzie,False,11703
Enterprise Knowledge LLC,"Enterprise Knowledge Co.,Ltd.",False,11704
Cambridge International Systems Inc,Cambridge Agency Systems,False,11705
The Boeing Company,Boeing,False,11706
Randstad Engineering,Randstad,True,11707
"ARINC International of Canada, ULC",Arinc International Of Canada Ulc,False,11708
iappsdata,Eaton Corporation,False,11709
"Carhartt, Inc",Carhartt,False,11710
Hawaii State Department of Education,Hawaii State Department Of Education,False,11711
"Rezult Group, Inc",Rezult Group,True,11712
Daikin Comfort Technologies,Daikin,False,11713
Amtex System Inc.,Amtex System,False,11714
Fusion Global Solutions,Fusion Global Solutions,False,11715
Scott County,Scott County,False,11716
Fulton Financial Corporation,Fulton Financial Corporation,False,11717
Harvey Nash,Harvey Nash,True,11718
"Conner Strong & Buckelew Companies, LLC",Conner Strong & Buckelew Companies,False,11719
All Star Healthcare Solutions,All Star HealthCare,False,11720
Gerdau,Gerdau Ameristeel Corporation,False,11721
ECS Federal LLC,On Assignment,True,11722
"Allied Consultants, Inc.",Allied Consultants,False,11723
Gables Search Group,Gables Search Group,True,11724
AppleOne Technical Staffing,AppleOne,True,11725
Addepar,Addepar,False,11726
Vanderbilt University,Vanderbilt University,False,11727
Technology Ventures,Technology Ventures,False,11728
Resource 1,Resource 1,False,11729
Army Tank-Automotive and Armament Command (TACOM),United States Government,False,11730
Circle K,Circle K,False,11731
League Of Southeastern Credit Unions,League Of Southeastern Credit Unions,False,11732
Red River,Red River,False,11733
A Square Group,A Square Group (Asg),False,11734
Creoal,Creoal Consulting,False,11735
Pinnacle Staffing,Pinnacle Staffing,True,11736
San Juan Regional Medical Center,San Juan Regional Medical Center,False,11737
"The Westervelt Company, Inc",The Westervelt Company,False,11738
ONEOK Services Company LLC,Oneok Services Company,False,11739
"Moody's Analytics, Inc.",Moody's,False,11740
Fabletics,Fabletics,False,11741
Community Horizons LLC,Community Horizons,False,11742
ITR,Itr Co. Ltd,False,11743
"CASE Management Consulting, LLC",Case Management Consulting,False,11744
